Division,Line,Week Ending,Cost of Goods,Revenue,Sales Volume,Unit Cost,Unit Price,Discounted Unit Price,Banner Ad (Impressions),Paid Search (Impressions),Flyer (Pages),Newspaper (Pages)
50,50076,40138,0,0,0,41.71014,55.690761,38.9835327,295,6402,0.002305,0
50,50076,40145,41.71014,43.70398768,1,41.71014,54.6299846,43.70398768,259,0,0.027014,0
50,50076,40152,0,0,0,41.71014,51.4476554,36.01335878,187,0,0.077143,0
50,50076,40159,0,0,0,41.71014,50.386879,47.86753505,190,0,0,0
50,50076,40166,0,0,0,41.71014,51.4476554,48.87527263,419,0,0,0
50,50076,40173,0,0,0,41.71014,52.5084318,42.00674544,1107,0,0,0
50,50076,40180,0,0,0,41.71014,52.5084318,49.88301021,1121,440,0,0
50,50098,39452,160769.3053,170328.5613,3009,53.42948,70.75796,56.606368,1052,4083,0,0
50,50098,39459,147679.0827,189588.0116,2764,53.42948,68.5919,68.5919,784,9738,0.00474,0
50,50098,39466,123635.8167,175429.1994,2314,53.42948,75.8121,75.8121,787,5618,0.041664,0
50,50098,39473,97775.9484,125523.177,1830,53.42948,72.202,68.5919,581,50,0.098371,0
50,50098,39480,63420.79276,57592.93613,1187,53.42948,69.31392,48.519744,573,0,0.05351,0
50,50098,39487,36652.62328,52007.1006,686,53.42948,75.8121,75.8121,479,0,0.000713,0
50,50098,39494,114232.2282,149582.4718,2138,53.42948,73.64604,69.963738,384,0,0,0
50,50098,39501,45735.63488,49443.9296,856,53.42948,72.202,57.7616,356,0,0,0
50,50098,39508,76243.86796,96438.18974,1427,53.42948,75.09008,67.581072,311,636,0,0
50,50098,39515,92433.0004,121162.1762,1730,53.42948,70.03594,70.03594,284,1993,0,0
50,50098,39522,149976.5504,140451.0127,2807,53.42948,71.47998,50.035986,229,1506,0.007864,0
50,50098,39529,381005.6219,345994.2945,7131,53.42948,69.31392,48.519744,310,1233,0.01881,0
50,50098,39536,198543.9477,207263.7832,3716,53.42948,74.36806,55.776045,1150,3101,0.018377,0
50,50098,39543,256728.6514,291421.7124,4805,53.42948,75.8121,60.64968,1013,4041,0.010275,0
50,50098,39550,357870.657,383018.3248,6698,53.42948,71.47998,57.183984,800,2649,0.034459,0
50,50098,39557,559032.6492,586228.8322,10463,53.42948,70.03594,56.028752,756,2709,0.034838,0
50,50098,39564,686889.3949,891099.7555,12856,53.42948,69.31392,69.31392,635,995,0.033115,0
50,50098,39571,1704346.983,1813747.633,31899,53.42948,75.8121,56.859075,482,5111,0.021333,0
50,50098,39578,938969.6815,1169271.029,17574,53.42948,70.03594,66.534143,449,0,0.008369,0
50,50098,39585,320844.0274,364851.6879,6005,53.42948,71.47998,60.757983,370,1,0.040567,0
50,50098,39592,543110.6642,533936.4976,10165,53.42948,70.03594,52.526955,321,6,0.000003,0
50,50098,39599,432244.4932,525702.762,8090,53.42948,72.202,64.9818,261,3640,0.000015,0
50,50098,39606,822600.2741,990455.1949,15396,53.42948,71.47998,64.331982,218,1641,0.000087,0
50,50098,39613,593761.8112,802380.826,11113,53.42948,72.202,72.202,223,0,0.039144,0
50,50098,39620,329499.6032,467533.2207,6167,53.42948,75.8121,75.8121,163,73,0.012928,0
50,50098,39627,392332.6716,546084.6646,7343,53.42948,74.36806,74.36806,858,644,0,0
50,50098,39634,426206.962,469979.5689,7977,53.42948,69.31392,58.916832,801,3204,0.000683,0
50,50098,39641,295037.5886,287462.2991,5522,53.42948,74.36806,52.057642,719,315,0.007583,0
50,50098,39648,260789.2919,355942.1416,4881,53.42948,72.92402,72.92402,658,2890,0.025842,0
50,50098,39655,238081.7629,275080.9558,4456,53.42948,68.5919,61.73271,588,491,0.00367,0
50,50098,39662,98417.10216,131400.131,1842,53.42948,75.09008,71.335576,536,0,0.027266,0
50,50098,39669,89280.66108,107498.7419,1671,53.42948,71.47998,64.331982,444,0,0.003933,0
50,50098,39676,99539.12124,110905.4128,1863,53.42948,70.03594,59.530549,332,0,0,0
50,50098,39683,136565.7509,191930.2445,2556,53.42948,75.09008,75.09008,308,2422,0,0
50,50098,39690,67000.56792,83433.81532,1254,53.42948,70.03594,66.534143,247,0,0,0
50,50098,39697,117865.4329,134032.1105,2206,53.42948,71.47998,60.757983,241,1475,0.022857,0
50,50098,39704,92646.71832,101160.2005,1734,53.42948,72.92402,58.339216,200,267,0,0
50,50098,39711,57490.12048,73804.8844,1076,53.42948,68.5919,68.5919,176,5,0.017998,0
50,50098,39718,90188.96224,118220.6667,1688,53.42948,70.03594,70.03594,774,3291,0.002972,0
50,50098,39725,45735.63488,54511.93238,856,53.42948,70.75796,63.682164,642,0,0.000075,0
50,50098,39732,106004.0883,104285.1031,1984,53.42948,75.09008,52.563056,630,3050,0.035773,0
50,50098,39739,73732.6824,97496.52666,1380,53.42948,74.36806,70.649657,519,2522,0,0
50,50098,39746,109957.8698,112558.2249,2058,53.42948,72.92402,54.693015,436,4151,0.025209,0
50,50098,39753,124276.9705,154170.6201,2326,53.42948,73.64604,66.281436,403,0,0.025735,0
50,50098,39760,372670.623,518717.2185,6975,53.42948,74.36806,74.36806,300,435,0.040701,0
50,50098,39767,487437.146,513785.0999,9123,53.42948,75.09008,56.31756,270,1797,0,0
50,50098,39774,440686.351,428775.9091,8248,53.42948,69.31392,51.98544,253,0,0.003402,0
50,50098,39781,7732314.346,10867036.38,144720,53.42948,75.09008,75.09008,200,1582,0.020192,0
50,50098,39788,1250837.556,1475650.252,23411,53.42948,70.03594,63.032346,172,4461,0,0
50,50098,39795,478941.8587,443992.0474,8964,53.42948,70.75796,49.530572,142,0,0.019065,0
50,50098,39802,1251638.998,1558628.834,23426,53.42948,70.03594,66.534143,142,0,0.057196,0
50,50098,39809,885273.0541,852374.3933,16569,53.42948,68.5919,51.443925,675,0,0,0
50,50098,39816,209496.9911,260880.3747,3921,53.42948,70.03594,66.534143,759,350,0,0
50,50098,39823,145541.9035,147477.2175,2724,53.42948,77.3427824,54.13994768,647,1800,0,0
50,50098,39830,125986.7138,153527.5797,2358,53.42948,76.5991018,65.10923653,541,1578,0.002897,0
50,50098,39837,106858.96,136539.7582,2000,53.42948,75.8554212,68.26987908,503,1304,0.020009,0
50,50098,39844,92005.56456,121658.7094,1722,53.42948,74.36806,70.649657,359,392,0.020764,0
50,50098,39851,71916.08008,75074.55657,1346,53.42948,74.36806,55.776045,304,0,0.010192,0
50,50098,39858,106431.5242,131993.7874,1992,53.42948,73.6243794,66.26194146,289,0,0.003194,0
50,50098,39865,58184.70372,56123.86442,1089,53.42948,73.6243794,51.53706558,243,14,0,0
50,50098,39872,69244.60608,69394.32415,1296,53.42948,71.3933376,53.5450032,210,99,0,0
50,50098,39879,45041.05164,53601.89477,843,53.42948,70.649657,63.5846913,188,0,0.000171,0
50,50098,39886,78220.75872,83615.877,1464,53.42948,71.3933376,57.11467008,144,53,0.000959,0
50,50098,39893,133253.1231,139105.4562,2494,53.42948,74.36806,55.776045,113,1720,0,0
50,50098,39900,173966.3869,215748.8814,3256,53.42948,73.6243794,66.26194146,834,1255,0.000466,0
50,50098,39907,166860.266,209606.9349,3123,53.42948,70.649657,67.11717415,958,2459,0.023245,0
50,50098,39914,424710.9365,456664.6952,7949,53.42948,76.5991018,57.44932635,876,1626,0.010047,0
50,50098,39921,292633.262,366582.4782,5477,53.42948,74.36806,66.931254,690,1808,0.020328,0
50,50098,39928,288893.1984,281475.6703,5407,53.42948,74.36806,52.057642,651,0,0.020328,0
50,50098,39935,547545.311,641327.2441,10248,53.42948,73.6243794,62.58072249,486,0,0.01644,0
50,50098,39942,1750136.047,1636992.116,32756,53.42948,71.3933376,49.97533632,452,0,0,0
50,50098,39949,310745.8557,359860.498,5816,53.42948,77.3427824,61.87422592,398,0,0,0
50,50098,39956,304601.4655,322218.9556,5701,53.42948,70.649657,56.5197256,340,1,0,0
50,50098,39963,437534.0117,607477.5432,8189,53.42948,78.086463,74.18213985,270,14,0.000005,0
50,50098,39970,559032.6492,566466.2726,10463,53.42948,77.3427824,54.13994768,236,9492,0.00002,0
50,50098,39977,1229679.482,1411198.453,23015,53.42948,72.1370182,61.31646547,244,3325,0.000126,0
50,50098,39984,450463.9459,484355.2705,8431,53.42948,76.5991018,57.44932635,194,0,0.081129,0
50,50098,39991,461737.5662,488443.4686,8642,53.42948,70.649657,56.5197256,1042,113,0.027038,0
50,50098,39998,476270.3847,535305.3861,8914,53.42948,70.649657,60.05220845,948,1022,0,0
50,50098,40005,221198.0472,228603.698,4140,53.42948,73.6243794,55.21828455,807,0,0.001431,0
50,50098,40012,175195.2649,174110.9483,3279,53.42948,75.8554212,53.09879484,598,0,0.007865,0
50,50098,40019,139183.7954,161182.3585,2605,53.42948,77.3427824,61.87422592,498,0,0,0
50,50098,40026,134856.0075,159549.2359,2524,53.42948,74.36806,63.212851,499,0,0,0
50,50098,40033,93661.87844,119677.098,1753,53.42948,75.8554212,68.26987908,358,0,0,0
50,50098,40040,87570.91772,102386.9703,1639,53.42948,78.086463,62.4691704,353,0,0,0
50,50098,40047,136298.6035,148734.9301,2551,53.42948,72.8806988,58.30455904,267,45,0,0
50,50098,40054,181713.6615,185900.4425,3401,53.42948,78.086463,54.6605241,231,5065,0,0
50,50098,40061,120376.6184,132700.5814,2253,53.42948,73.6243794,58.89950352,217,0,0.000375,0
50,50098,40068,126467.5792,154113.5629,2367,53.42948,76.5991018,65.10923653,166,4099,0.042568,0
50,50098,40075,91524.69924,110449.286,1713,53.42948,75.8554212,64.47710802,171,726,0,0
50,50098,40082,64649.6708,88185.64555,1210,53.42948,72.8806988,72.8806988,964,17,0.032795,0
50,50098,40089,100073.416,109691.9589,1873,53.42948,78.086463,58.56484725,876,2493,0.006104,0
50,50098,40096,39911.82156,55552.94082,747,53.42948,74.36806,74.36806,765,0,0.000235,0
50,50098,40103,93715.30792,98809.49476,1754,53.42948,75.1117406,56.33380545,694,1947,0.027104,0
50,50098,40110,81212.8096,105239.7291,1520,53.42948,72.8806988,69.23666386,514,7809,0,0
50,50098,40117,49635.98692,55270.34219,929,53.42948,74.36806,59.494448,410,0,0.017549,0
50,50098,40124,169638.599,243202.1482,3175,53.42948,76.5991018,76.5991018,403,0,0.083077,0
50,50098,40131,253790.03,312271.4839,4750,53.42948,77.3427824,65.74136504,300,433,0,0
50,50098,40138,615507.6096,664814.7597,11520,53.42948,72.1370182,57.70961456,264,4348,0,0
50,50098,40145,3075828.305,2847011.618,57568,53.42948,70.649657,49.4547599,235,0,0.005706,0
50,50098,40152,630254.1461,715832.4388,11796,53.42948,71.3933376,60.68433696,195,0,0.034239,0
50,50098,40159,954464.2307,1275370.583,17864,53.42948,71.3933376,71.3933376,176,27,0,0
50,50098,40166,1777278.223,2374827.982,33264,53.42948,71.3933376,71.3933376,427,92,0,0
50,50098,40173,1469951.854,1669547.478,27512,53.42948,71.3933376,60.68433696,1095,0,0.000242,0
50,50098,40180,175462.4123,238973.8778,3284,53.42948,76.5991018,72.76914671,1038,0,0.001172,0
54,54010,39452,2683.36925,2482.9248,85,31.56905,36.5136,29.21088,1001,279,0,0
54,54010,39459,2778.0764,2677.664,88,31.56905,38.035,30.428,827,1989,0,0
54,54010,39466,3598.8717,2974.48914,114,31.56905,37.2743,26.09201,757,2486,0.003324,0
54,54010,39473,2493.95495,2475.92636,79,31.56905,39.17605,31.34084,659,1956,0.023133,0
54,54010,39480,1515.3144,1533.5712,48,31.56905,39.93675,31.9494,534,43,0.025637,0
54,54010,39487,883.9334,1086.2796,28,31.56905,38.7957,38.7957,455,0,0.021744,0
54,54010,39494,5272.03135,6224.8081,167,31.56905,37.2743,37.2743,397,163,0.000448,0
54,54010,39501,2525.524,2361.2128,80,31.56905,36.89395,29.51516,335,1262,0,0
54,54010,39508,2778.0764,2384.7945,88,31.56905,36.13325,27.0999375,308,299,0.002069,0
54,54010,39515,1799.43585,1577.216363,57,31.56905,36.89395,27.6704625,290,0,0.011912,0
54,54010,39522,1325.9001,1565.5206,42,31.56905,37.2743,37.2743,225,15,0.003092,0
54,54010,39529,5303.6004,5377.08402,168,31.56905,37.65465,32.0064525,327,1891,0,0
54,54010,39536,2241.40255,2437.187713,71,31.56905,36.13325,34.3265875,1048,481,0.000155,0
54,54010,39543,2178.26445,2275.367805,69,31.56905,38.7957,32.976345,1003,57,0.014891,0
54,54010,39550,1641.5906,2056.9328,52,31.56905,39.5564,39.5564,883,215,0.004771,0
54,54010,39557,2525.524,2775.0336,80,31.56905,36.5136,34.68792,734,784,0.000565,0
54,54010,39564,3914.5622,3848.53344,124,31.56905,38.7957,31.03656,665,2673,0.001696,0
54,54010,39571,2525.524,2981.944,80,31.56905,37.2743,37.2743,518,805,0.00862,0
54,54010,39578,8902.4721,9009.7308,282,31.56905,39.93675,31.9494,471,5051,0.031828,0
54,54010,39585,1357.46915,1522.655155,43,31.56905,37.2743,35.410585,366,0,0.009585,0
54,54010,39592,2083.5573,2091.08823,66,31.56905,37.2743,31.683155,311,2,0.049521,0
54,54010,39599,2557.09305,2264.413725,81,31.56905,39.93675,27.955725,287,12,0.000005,0
54,54010,39606,5082.61705,4415.140835,161,31.56905,39.17605,27.423235,227,2140,0.000019,0
54,54010,39613,6566.3624,5814.7908,208,31.56905,37.2743,27.955725,189,838,0.0001,0
54,54010,39620,1673.15965,1627.802913,53,31.56905,36.13325,30.7132625,179,0,0.020981,0
54,54010,39627,2493.95495,2704.2885,79,31.56905,38.035,34.2315,966,3688,0.006989,0
54,54010,39634,1483.74535,1473.01948,47,31.56905,39.17605,31.34084,916,0,0,0
54,54010,39641,1420.60725,1797.15375,45,31.56905,39.93675,39.93675,765,243,0.040094,0
54,54010,39648,2051.98825,2291.798925,65,31.56905,39.17605,35.258445,723,1845,0,0
54,54010,39655,3630.44075,3149.298,115,31.56905,36.5136,27.3852,605,1601,0.001995,0
54,54010,39662,3409.4574,2846.69154,108,31.56905,37.65465,26.358255,536,562,0.014309,0
54,54010,39669,2336.1097,2440.24953,74,31.56905,38.7957,32.976345,457,709,0.020534,0
54,54010,39676,2051.98825,2136.0456,65,31.56905,36.5136,32.86224,350,91,0.004501,0
54,54010,39683,4388.09795,3515.765225,139,31.56905,36.13325,25.293275,280,846,0.007098,0
54,54010,39690,2115.12635,2231.076048,67,31.56905,39.17605,33.2996425,282,134,0.001295,0
54,54010,39697,2115.12635,2385.25092,67,31.56905,39.5564,35.60076,232,611,0.007232,0
54,54010,39704,3756.71695,3548.51336,119,31.56905,37.2743,29.81944,184,2949,0.001272,0
54,54010,39711,2714.9383,3107.4595,86,31.56905,36.13325,36.13325,155,3861,0.007193,0
54,54010,39718,4388.09795,3885.845775,139,31.56905,37.2743,27.955725,798,487,0.040409,0
54,54010,39725,2620.23115,2983.275225,83,31.56905,39.93675,35.943075,615,756,0.037494,0
54,54010,39732,1736.29775,1845.07785,55,31.56905,37.2743,33.54687,601,0,0.005301,0
54,54010,39739,4482.8051,3969.71295,142,31.56905,37.2743,27.955725,529,3414,0.006256,0
54,54010,39746,2525.524,2738.52,80,31.56905,38.035,34.2315,401,1104,0,0
54,54010,39753,2809.64545,3376.652213,89,31.56905,39.93675,37.9399125,410,7403,0.037115,0
54,54010,39760,3630.44075,3606.383613,115,31.56905,36.89395,31.3598575,329,0,0.013468,0
54,54010,39767,5650.85995,4956.41692,179,31.56905,39.5564,27.68948,279,0,0.069189,0
54,54010,39774,7103.03625,6418.40625,225,31.56905,38.035,28.52625,246,1942,0,0
54,54010,39781,20330.4682,21028.56259,644,31.56905,38.41535,32.6530475,207,13440,0,0
54,54010,39788,3630.44075,3639.1888,115,31.56905,39.5564,31.64512,177,0,0.022857,0
54,54010,39795,2904.3526,3639.1888,92,31.56905,39.5564,39.5564,163,621,0.137143,0
54,54010,39802,23424.2351,20743.14795,742,31.56905,39.93675,27.955725,140,1299,0,0
54,54010,39809,36083.42415,30736.12154,1143,31.56905,38.41535,26.890745,788,2762,0.008077,0
54,54010,39816,1262.762,1445.33,40,31.56905,36.13325,36.13325,789,0,0.010924,0
54,54010,39823,2841.2145,2566.335555,90,31.56905,40.735485,28.5148395,692,249,0.029076,0
54,54010,39830,3125.33595,2796.08369,99,31.56905,40.347528,28.2432696,595,2049,0,0
54,54010,39837,2020.4192,2189.939674,64,31.56905,38.019786,34.2178074,443,3321,0.00245,0
54,54010,39844,1767.8668,1955.30328,56,31.56905,38.7957,34.91613,371,794,0.017365,0
54,54010,39851,3314.75025,3666.19365,105,31.56905,38.7957,34.91613,344,8533,0.02555,0
54,54010,39858,4956.34085,4135.738007,157,31.56905,37.631829,26.3422803,250,0,0.006905,0
54,54010,39865,2462.3859,2675.041106,78,31.56905,40.347528,34.2953988,259,14980,0.065641,0
54,54010,39872,1894.143,1798.180695,60,31.56905,39.959571,29.96967825,182,63,0,0
54,54010,39879,1894.143,2211.3549,60,31.56905,36.855915,36.855915,184,473,0.14,0
54,54010,39886,1389.0382,1351.952554,44,31.56905,38.407743,30.7261944,158,0,0.000682,0
54,54010,39893,2809.64545,2465.311552,89,31.56905,39.571614,27.7001298,126,83,0.003817,0
54,54010,39900,2588.6621,2871.075779,82,31.56905,36.855915,35.01311925,825,6387,0,0
54,54010,39907,2083.5573,2458.095552,66,31.56905,37.243872,37.243872,1055,2153,0.001053,0
54,54010,39914,7134.6053,6838.905996,226,31.56905,40.347528,30.260646,901,1624,0.064516,0
54,54010,39921,1894.143,2444.1291,60,31.56905,40.735485,40.735485,676,2345,0.021971,0
54,54010,39928,3946.13125,3673.467844,125,31.56905,39.183657,29.38774275,583,2084,0.019109,0
54,54010,39935,3662.0098,3787.00346,116,31.56905,38.407743,32.64658155,497,146,0.022339,0
54,54010,39942,8081.6768,7230.277018,256,31.56905,40.347528,28.2432696,480,616,0.023963,0
54,54010,39949,4040.8384,3910.60656,128,31.56905,40.735485,30.55161375,394,1146,0.001393,0
54,54010,39956,5208.89325,4256.858183,165,31.56905,36.855915,25.7991405,309,4898,0.007172,0
54,54010,39963,3788.286,3836.118816,120,31.56905,39.959571,31.9676568,288,18555,0.011468,0
54,54010,39970,5871.8433,5484.160152,186,31.56905,36.855915,29.484732,241,2268,0.054424,0
54,54010,39977,4577.51225,4925.017126,145,31.56905,39.959571,33.96563535,235,0,0.144967,0
54,54010,39984,1231.19295,1437.380685,39,31.56905,36.855915,36.855915,182,0,0.021816,0
54,54010,39991,1988.85015,2275.484192,63,31.56905,38.019786,36.1187967,1021,592,0.000009,0
54,54010,39998,3598.8717,3250.691703,114,31.56905,40.735485,28.5148395,825,3874,0.000001,0
54,54010,40005,1294.33105,1359.983264,41,31.56905,36.855915,33.1703235,717,0,0.0075,0
54,54010,40012,2051.98825,2299.809096,65,31.56905,37.243872,35.3816784,693,1125,0.04036,0
54,54010,40019,3725.1479,3364.751061,118,31.56905,38.019786,28.5148395,558,13971,0,0
54,54010,40026,3125.33595,3297.304737,99,31.56905,39.183657,33.30610845,508,41414,0.015,0
54,54010,40033,3314.75025,3519.545904,105,31.56905,37.243872,33.5194848,418,15574,0.138333,0
54,54010,40040,6061.2576,5865.90984,192,31.56905,40.735485,30.55161375,333,1911,0.418333,0
54,54010,40047,2525.524,3196.76568,80,31.56905,39.959571,39.959571,314,8776,0.148333,0
54,54010,40054,4388.09795,3812.569826,139,31.56905,39.183657,27.4285599,261,6720,0.019115,0
54,54010,40061,6976.76005,6061.711738,221,31.56905,39.183657,27.4285599,192,4434,0.100885,0
54,54010,40068,3535.7336,3832.394429,112,31.56905,38.019786,34.2178074,163,27580,0.08,0
54,54010,40075,6376.9481,5321.140621,202,31.56905,37.631829,26.3422803,146,45112,0.038232,0
54,54010,40082,5366.7385,5935.7421,170,31.56905,38.7957,34.91613,831,27716,0.231768,0
54,54010,40089,9565.42215,9686.20001,303,31.56905,39.959571,31.9676568,858,3047,0.543529,0
54,54010,40096,6029.68855,6424.451533,191,31.56905,39.571614,33.6358719,713,21495,0.269095,0
54,54010,40103,2967.4907,3380.579707,94,31.56905,39.959571,35.9636139,593,3033,0.032082,0
54,54010,40110,5303.6004,5318.424922,168,31.56905,39.571614,31.6572912,514,17750,0.171961,0
54,54010,40117,5808.7052,4797.010714,184,31.56905,37.243872,26.0707104,492,11698,0.038889,0
54,54010,40124,4577.51225,4303.413023,145,31.56905,39.571614,29.6787105,391,0,0.16746,0
54,54010,40131,6692.6386,6781.255586,212,31.56905,37.631829,31.98705465,340,1427,0.116984,0
54,54010,40138,5303.6004,5484.6257,168,31.56905,38.407743,32.64658155,310,8560,0,0
54,54010,40145,33621.03825,31917.70734,1065,31.56905,39.959571,29.96967825,231,4616,0.011516,0
54,54010,40152,4735.3575,5185.045305,150,31.56905,38.407743,34.5669687,195,19279,0.068484,0
54,54010,40159,3346.3193,3553.065389,106,31.56905,37.243872,33.5194848,183,0,0.035788,0
54,54010,40166,8144.8149,10209.47641,258,31.56905,39.571614,39.571614,390,0,0.214212,0
54,54010,40173,29674.907,29757.85373,940,31.56905,37.243872,31.6572912,1190,14836,0,0
54,54010,40180,5429.8766,4437.452166,172,31.56905,36.855915,25.7991405,946,6182,0,0
54,54012,39452,1025.5896,1035.845496,136,7.5411,10.88073,7.616511,1022,9096,0.130149,0
54,54012,39459,316.7262,411.291594,42,7.5411,10.88073,9.792657,827,8301,0.058883,0
54,54012,39466,226.233,319.9581,30,7.5411,10.66527,10.66527,802,21686,0.090968,0
54,54012,39473,369.5139,465.587514,49,7.5411,10.55754,9.501786,620,35522,0.084706,0
54,54012,39480,309.1851,398.6279325,41,7.5411,10.23435,9.7226325,578,10257,0.190229,0
54,54012,39487,558.0414,704.726568,74,7.5411,11.20392,9.523332,431,16690,0.293576,0
54,54012,39494,558.0414,805.17402,74,7.5411,10.88073,10.88073,393,11160,0.106848,0
54,54012,39501,882.3087,847.016352,117,7.5411,10.34208,7.239456,349,1096,0.139087,0
54,54012,39508,746.5689,775.8983925,99,7.5411,10.44981,7.8373575,326,8446,0.12,0
54,54012,39515,392.1372,461.881602,52,7.5411,10.44981,8.8823385,282,8676,0.013211,0
54,54012,39522,460.0071,573.694569,61,7.5411,10.44981,9.404829,232,24834,0.076789,0
54,54012,39529,1613.7954,1581.519492,214,7.5411,10.55754,7.390278,330,2100,0.068861,0
54,54012,39536,1319.6925,1432.809,175,7.5411,10.23435,8.18748,1116,15663,0.279034,0
54,54012,39543,399.6783,519.010821,53,7.5411,10.88073,9.792657,878,14836,0.020398,0
54,54012,39550,633.4524,799.959888,84,7.5411,11.20392,9.523332,784,21823,0.168421,0
54,54012,39557,1794.7818,1794.7818,238,7.5411,10.773,7.5411,664,48648,0.168596,0
54,54012,39564,573.1236,818.748,76,7.5411,10.773,10.773,653,34903,0.227333,0
54,54012,39571,889.8498,1220.36544,118,7.5411,10.34208,10.34208,513,15361,0.398762,0
54,54012,39578,1968.2271,2581.189254,261,7.5411,10.98846,9.889614,484,1583,0.425653,0
54,54012,39585,686.2401,823.48812,91,7.5411,11.31165,9.04932,347,7790,0.144918,0
54,54012,39592,889.8498,934.34229,118,7.5411,11.31165,7.918155,314,7080,0.016667,0
54,54012,39599,369.5139,506.4979815,49,7.5411,10.88073,10.3366935,253,31371,0.092745,0
54,54012,39606,1002.9663,1063.860683,133,7.5411,10.66527,7.9989525,259,6189,0.076958,0
54,54012,39613,2624.3028,2493.08766,348,7.5411,10.23435,7.164045,229,4,0.340992,0
54,54012,39620,452.466,465.3936,60,7.5411,10.34208,7.75656,186,0,0.0529,0
54,54012,39627,497.7126,549.261405,66,7.5411,11.09619,8.3221425,948,885,0.000037,0
54,54012,39634,316.7262,395.002818,42,7.5411,10.44981,9.404829,961,2347,0.000003,0
54,54012,39641,309.1851,382.947831,41,7.5411,10.98846,9.340191,696,2306,0.0075,0
54,54012,39648,346.8906,428.162112,46,7.5411,10.34208,9.307872,598,3623,0.023017,0
54,54012,39655,392.1372,476.1666,52,7.5411,10.773,9.15705,515,4076,0.024539,0
54,54012,39662,263.9385,358.20225,35,7.5411,10.23435,10.23435,458,21827,0.044732,0
54,54012,39669,965.2608,926.650368,128,7.5411,10.34208,7.239456,461,3355,0.037058,0
54,54012,39676,482.6304,527.44608,64,7.5411,10.98846,8.241345,390,0,0.180391,0
54,54012,39683,248.8563,298.62756,33,7.5411,11.31165,9.04932,333,0,0.025808,0
54,54012,39690,158.3631,223.97067,21,7.5411,10.66527,10.66527,282,18,0,0
54,54012,39697,580.6647,609.697935,77,7.5411,11.31165,7.918155,241,161,0,0
54,54012,39704,460.0071,552.00852,61,7.5411,11.31165,9.04932,188,1372,0.000251,0
54,54012,39711,799.3566,882.147105,106,7.5411,11.09619,8.3221425,180,12033,0.001506,0
54,54012,39718,294.1029,424.34847,39,7.5411,10.88073,10.88073,774,6323,0.01098,0
54,54012,39725,309.1851,459.36072,41,7.5411,11.20392,11.20392,716,8522,0.093281,0
54,54012,39732,1191.4938,1263.834495,158,7.5411,10.66527,7.9989525,566,12865,0.074392,0
54,54012,39739,1048.2129,1100.623545,139,7.5411,11.31165,7.918155,489,6700,0.079647,0
54,54012,39746,339.3495,478.96758,45,7.5411,11.20392,10.643724,431,8157,0.109958,0
54,54012,39753,475.0893,631.868769,63,7.5411,10.55754,10.029663,388,13976,0.072048,0
54,54012,39760,1613.7954,1807.450848,214,7.5411,10.55754,8.446032,297,15466,0.07219,0
54,54012,39767,814.4388,979.071786,108,7.5411,10.66527,9.0654795,296,0,0.196857,0
54,54012,39774,565.5825,799.89525,75,7.5411,10.66527,10.66527,229,1300,0.133333,0
54,54012,39781,1719.3708,2529.93132,228,7.5411,11.09619,11.09619,219,5341,0,0
54,54012,39788,226.233,339.3495,30,7.5411,11.31165,11.31165,181,0,0.011513,0
54,54012,39795,520.3359,663.4282725,69,7.5411,11.31165,9.6149025,172,2454,0.068487,0
54,54012,39802,1613.7954,2178.62379,214,7.5411,11.31165,10.180485,149,11363,0,0
54,54012,39809,1244.2815,1777.545,165,7.5411,10.773,10.773,773,15690,0.023832,0
54,54012,39816,437.3838,487.37052,58,7.5411,11.20392,8.40294,835,0,0.111408,0
54,54012,39823,211.1508,279.623988,28,7.5411,11.09619,9.986571,660,0,0.19862,0
54,54012,39830,165.9042,227.2721636,22,7.5411,10.8742662,10.33055289,584,277,0,0
54,54012,39837,135.7398,199.2320915,18,7.5411,11.6509995,11.06844953,420,3027,0,0
54,54012,39844,279.0207,345.4854237,37,7.5411,10.9852281,9.337443885,398,5859,0.003428,0
54,54012,39851,271.4796,360.5152131,36,7.5411,10.5413805,10.01431148,324,2781,0.028035,0
54,54012,39858,558.0414,711.909358,74,7.5411,11.3181138,9.62039673,280,5260,0.052321,0
54,54012,39865,399.6783,451.6593178,53,7.5411,10.6523424,8.52187392,238,6200,0.024401,0
54,54012,39872,143.2809,212.9358861,19,7.5411,11.2071519,11.2071519,204,3779,0.050585,0
54,54012,39879,309.1851,394.4362659,41,7.5411,11.3181138,9.62039673,177,25109,0.05,0
54,54012,39886,158.3631,201.3292714,21,7.5411,10.6523424,9.58710816,158,0,0.03436,0
54,54012,39893,904.932,969.3631584,120,7.5411,11.5400376,8.07802632,136,2068,0.205813,0
54,54012,39900,248.8563,347.8655565,33,7.5411,11.09619,10.5413805,868,7149,0,0
54,54012,39907,354.4317,465.45743,47,7.5411,11.6509995,9.903349575,881,15396,0.023777,0
54,54012,39914,535.4181,725.984875,71,7.5411,10.7633043,10.22513909,776,6207,0.054996,0
54,54012,39921,535.4181,676.3516172,71,7.5411,11.2071519,9.526079115,661,8605,0.13048,0
54,54012,39928,361.9728,505.986264,48,7.5411,11.09619,10.5413805,651,31531,0.050879,0
54,54012,39935,414.7605,634.702068,55,7.5411,11.5400376,11.5400376,588,32978,0.119526,0
54,54012,39942,1591.1721,1950.299643,211,7.5411,10.8742662,9.24312627,494,12802,0.254288,0
